country;cumulative_total_cases;daily_new_cases;active_cases;cumulative_total_deaths;daily_new_deaths
Brazil;15768566.0;34074.0;1135422.0;436862.0;1039.0
Brazil;15843566.0;75000.0;1112434.0;439379.0;2517.0
Brazil;15923915.0;80349.0;1107533.0;441864.0;2485.0
Brazil;16007941.0;84026.0;1133015.0;444391.0;2527.0
Brazil;16086174.0;78233.0;1172753.0;446527.0;2136.0
Brazil;16158063.0;71889.0;1202530.0;448291.0;1764.0
Brazil;16194650.0;36587.0;1208396.0;449185.0;894.0
Brazil;16232672.0;38022.0;1185534.0;450026.0;841.0
Brazil;16308139.0;75467.0;1162197.0;452224.0;2198.0
Brazil;16388240.0;80101.0;1153979.0;454623.0;2399.0
Brazil;16455548.0;67308.0;1166690.0;456753.0;2130.0
Brazil;16506559.0;51011.0;1190231.0;459171.0;2418.0
Brazil;16586142.0;79583.0;1209232.0;461142.0;1971.0
Brazil;16630130.0;43988.0;1209088.0;462092.0;950.0
Brazil;16663152.0;33022.0;1189188.0;462966.0;874.0
Brazil;16741806.0;78654.0;1161660.0;465312.0;2346.0
Brazil;16837143.0;95337.0;1154108.0;467706.0;2394.0
Brazil;16921314.0;84171.0;1175360.0;469784.0;2078.0
Brazil;16960381.0;39067.0;1202501.0;470968.0;1184.0
Brazil;17026554.0;66173.0;1216048.0;472629.0;1661.0
Brazil;17066780.0;40226.0;1203461.0;473495.0;866.0
Brazil;17106116.0;39336.0;1175359.0;474614.0;1119.0
Brazil;17159209.0;53093.0;1139824.0;477307.0;2693.0
Brazil;17247102.0;87893.0;1122169.0;479791.0;2484.0
Brazil;17337712.0;90610.0;1136268.0;482135.0;2344.0
Brazil;17424564.0;86852.0;1172917.0;484350.0;2215.0
Brazil;17501089.0;76525.0;1204718.0;486358.0;2008.0
Brazil;17538665.0;37576.0;1207702.0;487476.0;1118.0
Brazil;17580124.0;41459.0;1188332.0;488404.0;928.0
Brazil;17669920.0;89796.0;1184706.0;491164.0;2760.0
Brazil;17756571.0;86651.0;1182463.0;493837.0;2673.0
Brazil;17831638.0;75067.0;1208168.0;496172.0;2335.0
Brazil;17930617.0;98979.0;1245029.0;498621.0;2449.0
Brazil;18012963.0;82346.0;1278102.0;500868.0;2247.0
Brazil;18057750.0;44787.0;1285337.0;501918.0;1050.0
Brazil;18100227.0;42477.0;1258550.0;502817.0;899.0
Brazil;18187855.0;87628.0;1243332.0;504897.0;2080.0
Brazil;18302896.0;115041.0;1260948.0;507240.0;2343.0
Brazil;18376334.0;73438.0;1304191.0;509282.0;2042.0
Brazil;18456372.0;80038.0;1345668.0;511272.0;1990.0
Brazil;18521202.0;64830.0;1374952.0;512819.0;1547.0
Brazil;18555470.0;34268.0;1376457.0;513544.0;725.0
Brazil;18583811.0;28341.0;1344619.0;514202.0;658.0
Brazil;18649413.0;65602.0;1302169.0;516119.0;1917.0
Brazil;18695888.0;46475.0;1266774.0;518246.0;2127.0
Brazil;18759785.0;63897.0;1255863.0;520189.0;1943.0
Brazil;18825716.0;65931.0;1261656.0;522068.0;1879.0
Brazil;18880992.0;55276.0;1270706.0;523699.0;1631.0
Brazil;18909378.0;28386.0;1249096.0;524475.0;776.0
Brazil;18932662.0;23284.0;1202616.0;525229.0;754.0
Brazil;18995920.0;63258.0;1152770.0;527016.0;1787.0
Brazil;19050659.0;54739.0;1115611.0;528611.0;1595.0
Brazil;19105124.0;54465.0;1097942.0;530344.0;1733.0
Brazil;19163571.0;58447.0;1098358.0;531777.0;1433.0
Brazil;19212769.0;49198.0;1095134.0;532949.0;1172.0
Brazil;19234280.0;21511.0;1057925.0;533546.0;597.0
Brazil;19251867.0;17587.0;996162.0;534311.0;765.0
Brazil;19297640.0;45773.0;936037.0;535924.0;1613.0
Brazil;19356037.0;58397.0;904571.0;537498.0;1574.0
Brazil;19409539.0;53502.0;897783.0;539050.0;1552.0
Brazil;19455329.0;45790.0;907506.0;540500.0;1450.0
Brazil;19489818.0;34489.0;909498.0;541323.0;823.0
Brazil;19524093.0;34275.0;902472.0;542262.0;939.0
Brazil;19539430.0;15337.0;873491.0;542877.0;615.0
Brazil;19567448.0;28018.0;842365.0;544302.0;1425.0
Brazil;19622434.0;54986.0;814159.0;545690.0;1388.0
Brazil;19672253.0;49819.0;808830.0;547134.0;1444.0
Brazil;19717911.0;45658.0;781229.0;548420.0;1286.0
Brazil;19756168.0;38257.0;809079.0;549500.0;1080.0
Brazil;19774376.0;18208.0;818085.0;549999.0;499.0
Brazil;19793458.0;19082.0;787297.0;550586.0;587.0
Brazil;19835049.0;41591.0;759102.0;551906.0;1320.0
Brazil;19883703.0;48654.0;742710.0;553272.0;1366.0
Brazil;19925738.0;42035.0;743583.0;554626.0;1354.0
Brazil;19966821.0;41083.0;758312.0;555512.0;886.0
Brazil;20004567.0;37746.0;770896.0;556437.0;925.0
Brazil;20025159.0;20592.0;764506.0;556886.0;449.0
Brazil;20040368.0;15209.0;737904.0;557359.0;473.0
Brazil;20073082.0;32714.0;709533.0;558597.0;1238.0
Brazil;20113718.0;40636.0;694865.0;559715.0;1118.0
Brazil;20153946.0;40228.0;694537.0;560801.0;1086.0
Brazil;20196289.0;42343.0;707416.0;561807.0;1006.0
Brazil;20239509.0;43220.0;723252.0;563082.0;1275.0
Brazil;20253462.0;13953.0;724166.0;563470.0;388.0
Brazil;20265987.0;12525.0;704547.0;563707.0;237.0
Brazil;20301385.0;35398.0;654830.0;564890.0;1183.0
Brazil;20337329.0;35944.0;619326.0;566013.0;1123.0
Brazil;20373377.0;36048.0;596030.0;566988.0;975.0
Brazil;20407458.0;34081.0;606218.0;567914.0;926.0
Brazil;20438736.0;31278.0;614913.0;568833.0;919.0
Brazil;20452753.0;14017.0;605357.0;569218.0;385.0
Brazil;20467705.0;14952.0;582534.0;569581.0;363.0
Brazil;20506089.0;38384.0;561984.0;570718.0;1137.0
Brazil;20547284.0;41195.0;552597.0;571703.0;985.0
Brazil;20583432.0;36148.0;557565.0;572733.0;1030.0
Brazil;20617467.0;34035.0;570107.0;573658.0;925.0
Brazil;20645978.0;28511.0;580333.0;574243.0;585.0
Brazil;20660445.0;14467.0;576795.0;574574.0;331.0
Brazil;20673605.0;13160.0;558357.0;574944.0;370.0
Brazil;20704754.0;31149.0;537567.0;575829.0;885.0
Brazil;20735416.0;30662.0;520893.0;576730.0;901.0
Brazil;20766575.0;31159.0;518708.0;577605.0;875.0
Brazil;20794039.0;27464.0;525146.0;578396.0;791.0
Brazil;20818846.0;24807.0;532520.0;579052.0;656.0
Brazil;20832114.0;13268.0;528108.0;579330.0;278.0
Brazil;20842625.0;10511.0;509065.0;579643.0;313.0
Brazil;20868322.0;25697.0;491199.0;580525.0;882.0
Brazil;20894785.0;26463.0;476407.0;581228.0;703.0
Brazil;20921398.0;26613.0;476312.0;582004.0;776.0
Brazil;20946856.0;25458.0;482487.0;582753.0;749.0
Brazil;20968754.0;21898.0;485008.0;583362.0;609.0
Brazil;20981725.0;12971.0;474114.0;583628.0;266.0
Brazil;20990919.0;9194.0;450748.0;583866.0;238.0
Brazil;21004624.0;13705.0;426008.0;584208.0;342.0
Brazil;21019117.0;14493.0;406099.0;584458.0;250.0
Brazil;21050143.0;31026.0;400397.0;585205.0;747.0
Brazil;21066163.0;16020.0;402058.0;585923.0;718.0
Brazil;21080539.0;14376.0;402848.0;586590.0;667.0
Brazil;21091200.0;10661.0;391720.0;586882.0;292.0
Brazil;21097874.0;6674.0;371794.0;587138.0;256.0
Brazil;21111339.0;13465.0;352768.0;587847.0;709.0
Brazil;21126184.0;14845.0;355467.0;588640.0;793.0
Brazil;21160741.0;34557.0;378034.0;589277.0;637.0
Brazil;21194406.0;33665.0;399879.0;589744.0;467.0
Brazil;21217181.0;22775.0;410498.0;590547.0;803.0
Brazil;21226633.0;9452.0;408358.0;590786.0;239.0
Brazil;21234512.0;7879.0;404636.0;591034.0;248.0
Brazil;21247094.0;12582.0;405378.0;591518.0;484.0
Brazil;21283567.0;36473.0;395672.0;592357.0;839.0
Brazil;21308178.0;24611.0;395640.0;593018.0;661.0
Brazil;21327616.0;19438.0;407510.0;593698.0;680.0
Brazil;21343304.0;15688.0;415150.0;594246.0;548.0
Brazil;21351972.0;8668.0;417115.0;594484.0;238.0
Brazil;21366395.0;14423.0;410502.0;594702.0;218.0
Brazil;21381790.0;15395.0;403027.0;595520.0;818.0
Brazil;21399546.0;17756.0;398682.0;596163.0;643.0
Brazil;21427073.0;27527.0;405134.0;596800.0;637.0
Brazil;21445651.0;18578.0;415716.0;597292.0;492.0
Brazil;21459117.0;13466.0;425241.0;597749.0;457.0
Brazil;21468121.0;9004.0;427482.0;597986.0;237.0
Brazil;21478546.0;10425.0;418016.0;598185.0;199.0
Brazil;21499074.0;20528.0;411418.0;598871.0;686.0
Brazil;21517514.0;18440.0;363164.0;599414.0;543.0
Brazil;21532558.0;15044.0;326337.0;599865.0;451.0
Brazil;21550730.0;18172.0;284964.0;600493.0;628.0
Brazil;21567181.0;16451.0;295953.0;600880.0;387.0
Brazil;21575820.0;8639.0;295915.0;601047.0;167.0
Brazil;21582738.0;6918.0;286803.0;601266.0;219.0
Brazil;21590097.0;7359.0;268159.0;601442.0;176.0
Brazil;21597949.0;7852.0;256039.0;601643.0;201.0
Brazil;21612237.0;14288.0;251439.0;602201.0;558.0
Brazil;21627476.0;15239.0;250923.0;602727.0;526.0
Brazil;21638726.0;11250.0;251587.0;603199.0;472.0
Brazil;21644464.0;5738.0;246643.0;603324.0;125.0
Brazil;21651910.0;7446.0;234981.0;603521.0;197.0
Brazil;21664879.0;12969.0;222789.0;603902.0;381.0
Brazil;21680489.0;15610.0;215131.0;604303.0;401.0
Brazil;21697341.0;16852.0;216578.0;604764.0;461.0
Brazil;21711843.0;14502.0;221148.0;605211.0;447.0
Brazil;21723559.0;11716.0;222104.0;605569.0;358.0
Brazil;21729763.0;6204.0;216857.0;605682.0;113.0
Brazil;21735560.0;5797.0;207043.0;605884.0;202.0
Brazil;21748984.0;13424.0;198604.0;606293.0;409.0
Brazil;21766168.0;17184.0;194146.0;606726.0;433.0
Brazil;21781436.0;15268.0;194987.0;607125.0;399.0
Brazil;21793401.0;11965.0;198996.0;607504.0;379.0
Brazil;21804094.0;10693.0;203820.0;607764.0;260.0
Brazil;21810855.0;6761.0;206223.0;607860.0;96.0
Brazil;21814693.0;3838.0;203634.0;607954.0;94.0
Brazil;21821124.0;6431.0;197130.0;608118.0;164.0
Brazil;21835785.0;14661.0;192218.0;608304.0;186.0
Brazil;21849137.0;13352.0;193126.0;608715.0;411.0
Brazil;21862458.0;13321.0;198686.0;609112.0;397.0
Brazil;21874324.0;11866.0;202689.0;609417.0;305.0
Brazil;21880439.0;6115.0;201161.0;609484.0;67.0
Brazil;21886077.0;5638.0;194132.0;609602.0;118.0
Brazil;21897025.0;10948.0;186321.0;609816.0;214.0
Brazil;21911382.0;14357.0;183895.0;610080.0;264.0
Brazil;21926526.0;15144.0;185821.0;610323.0;243.0
Brazil;21940950.0;14424.0;191431.0;610935.0;612.0
Brazil;21953838.0;12888.0;196328.0;611255.0;320.0
Brazil;21957967.0;4129.0;195307.0;611318.0;63.0
Brazil;21960766.0;2799.0;187336.0;611384.0;66.0
Brazil;21965684.0;4918.0;176793.0;611524.0;140.0
Brazil;21977661.0;11977.0;170863.0;611898.0;374.0
Brazil;21989962.0;12301.0;170788.0;612177.0;279.0
Brazil;22003317.0;13355.0;176083.0;612411.0;234.0
Brazil;22012150.0;8833.0;181786.0;612625.0;214.0
Brazil;22017276.0;5126.0;182522.0;612722.0;97.0
Brazil;22019870.0;2594.0;176671.0;612842.0;120.0
Brazil;22038731.0;18861.0;177509.0;613240.0;398.0
Brazil;22043417.0;4686.0;165288.0;613416.0;176.0
Brazil;22055608.0;12191.0;166702.0;613697.0;281.0
Brazil;22067630.0;12022.0;170826.0;614000.0;303.0
Brazil;22076863.0;9233.0;174346.0;614236.0;236.0
Brazil;22080906.0;4043.0;173278.0;614314.0;78.0
Brazil;22084749.0;3843.0;166206.0;614428.0;114.0
Brazil;22094459.0;9710.0;158074.0;614754.0;326.0
Brazil;22105872.0;11413.0;151734.0;615020.0;266.0
Brazil;22118782.0;12910.0;152052.0;615225.0;205.0
Brazil;22129409.0;10627.0;156543.0;615454.0;229.0
Brazil;22138247.0;8838.0;163289.0;615606.0;152.0
Brazil;22143091.0;4844.0;164864.0;615674.0;68.0
Brazil;22147476.0;4385.0;161299.0;615789.0;115.0
Brazil;22157726.0;10250.0;155388.0;616067.0;278.0
Brazil;22167781.0;10055.0;152167.0;616298.0;231.0
Brazil;22177059.0;9278.0;152856.0;616504.0;206.0
Brazil;22184824.0;7765.0;160392.0;616733.0;229.0
Brazil;22188179.0;3355.0;157002.0;616859.0;126.0
Brazil;22189867.0;1688.0;149577.0;616941.0;82.0
Brazil;22191949.0;2082.0;142589.0;616980.0;39.0
Brazil;22195775.0;3826.0;137243.0;617121.0;141.0
Brazil;22201221.0;5446.0;133431.0;617348.0;227.0
Brazil;22204941.0;3720.0;127947.0;617521.0;173.0
Brazil;22209020.0;4079.0;122869.0;617647.0;126.0
Brazil;22212343.0;3323.0;117024.0;617784.0;137.0
Brazil;22213762.0;1419.0;109358.0;617838.0;54.0
Brazil;22215856.0;2094.0;102354.0;617905.0;67.0
Brazil;22219477.0;3621.0;96858.0;617991.0;86.0
Brazil;22222928.0;3451.0;91141.0;618128.0;137.0
Brazil;22226573.0;3645.0;85655.0;618228.0;100.0
Brazil;22230737.0;4164.0;80587.0;618429.0;201.0
Brazil;22234626.0;3889.0;75417.0;618457.0;28.0
Brazil;22239436.0;4810.0;71169.0;618484.0;27.0
Brazil;22246276.0;6840.0;68887.0;618575.0;91.0
Brazil;22254706.0;8430.0;68138.0;618723.0;148.0
Brazil;22263834.0;9128.0;77119.0;618870.0;147.0
Brazil;22277239.0;13405.0;90370.0;619024.0;154.0
Brazil;22287521.0;10282.0;100567.0;619109.0;85.0
Brazil;22291507.0;3986.0;104523.0;619139.0;30.0
Brazil;22293228.0;1721.0;106212.0;619171.0;32.0
Brazil;22305078.0;11850.0;117988.0;619245.0;74.0
Brazil;22323837.0;18759.0;136566.0;619426.0;181.0
Brazil;22351104.0;27267.0;163700.0;619559.0;133.0
Cameroon;233.0;40.0;217.0;6.0;0.0
Cameroon;306.0;73.0;289.0;7.0;1.0
Cameroon;509.0;203.0;484.0;8.0;1.0
Cameroon;555.0;46.0;529.0;9.0;1.0
Cameroon;650.0;95.0;624.0;9.0;0.0
Cameroon;658.0;8.0;632.0;9.0;0.0
Cameroon;685.0;27.0;616.0;9.0;0.0
Cameroon;730.0;45.0;660.0;10.0;1.0
Cameroon;803.0;73.0;730.0;12.0;2.0
Cameroon;820.0;17.0;710.0;12.0;0.0
Cameroon;820.0;0.0;710.0;12.0;0.0
Cameroon;820.0;0.0;710.0;12.0;0.0
Cameroon;848.0;28.0;738.0;12.0;0.0
Cameroon;848.0;0.0;704.0;14.0;2.0
Cameroon;848.0;0.0;667.0;17.0;3.0
Cameroon;996.0;148.0;810.0;22.0;5.0
Cameroon;996.0;0.0;810.0;22.0;0.0
Cameroon;1017.0;21.0;670.0;42.0;20.0
Cameroon;1017.0;0.0;670.0;42.0;0.0
Cameroon;1163.0;146.0;816.0;42.0;0.0
Cameroon;1163.0;0.0;791.0;43.0;1.0
Cameroon;1163.0;0.0;723.0;43.0;0.0
Cameroon;1334.0;171.0;623.0;43.0;0.0
Cameroon;1430.0;96.0;719.0;43.0;0.0
Cameroon;1518.0;88.0;768.0;53.0;10.0
Cameroon;1621.0;103.0;779.0;56.0;3.0
Cameroon;1705.0;84.0;842.0;58.0;2.0
Cameroon;1705.0;0.0;732.0;58.0;0.0
Cameroon;1832.0;127.0;837.0;61.0;3.0
Cameroon;1832.0;0.0;837.0;61.0;0.0
Cameroon;1832.0;0.0;837.0;61.0;0.0
Cameroon;2077.0;245.0;1060.0;64.0;3.0
Cameroon;2077.0;0.0;1060.0;64.0;0.0
Cameroon;2104.0;27.0;1087.0;64.0;0.0
Cameroon;2104.0;0.0;1087.0;64.0;0.0
Cameroon;2265.0;161.0;1157.0;108.0;44.0
Cameroon;2267.0;2.0;1157.0;108.0;0.0
Cameroon;2267.0;0.0;1157.0;108.0;0.0
Cameroon;2274.0;7.0;934.0;108.0;0.0
Cameroon;2579.0;305.0;1000.0;114.0;6.0
Cameroon;2689.0;110.0;1040.0;125.0;11.0
Cameroon;2689.0;0.0;1040.0;125.0;0.0
Cameroon;2800.0;111.0;1121.0;136.0;11.0
Cameroon;2954.0;154.0;1262.0;139.0;3.0
Cameroon;2954.0;0.0;1262.0;139.0;0.0
Cameroon;3105.0;151.0;1398.0;140.0;1.0
Cameroon;3105.0;0.0;1398.0;140.0;0.0
Cameroon;3529.0;424.0;1822.0;140.0;0.0
Cameroon;3529.0;0.0;1822.0;140.0;0.0
Cameroon;3733.0;204.0;1992.0;146.0;6.0
Cameroon;4288.0;555.0;2324.0;156.0;10.0
Cameroon;4400.0;112.0;2419.0;159.0;3.0
Cameroon;4400.0;0.0;2419.0;159.0;0.0
Cameroon;4890.0;490.0;2860.0;165.0;6.0
Cameroon;4890.0;0.0;2860.0;165.0;0.0
Cameroon;5436.0;546.0;3265.0;175.0;10.0
Cameroon;5436.0;0.0;3265.0;175.0;0.0
Cameroon;5436.0;0.0;3265.0;175.0;0.0
Cameroon;5436.0;0.0;1933.0;177.0;2.0
Cameroon;5904.0;468.0;2145.0;191.0;14.0
Cameroon;5904.0;0.0;2145.0;191.0;0.0
Cameroon;6397.0;493.0;2569.0;199.0;8.0
Cameroon;6585.0;188.0;2709.0;200.0;1.0
Cameroon;6585.0;0.0;2709.0;200.0;0.0
Cameroon;6789.0;204.0;2881.0;203.0;3.0
Cameroon;7392.0;603.0;2612.0;205.0;2.0
Cameroon;7599.0;207.0;2800.0;212.0;7.0
Cameroon;7908.0;309.0;2961.0;212.0;0.0
Cameroon;8060.0;152.0;3100.0;212.0;0.0
Cameroon;8312.0;252.0;3306.0;212.0;0.0
Cameroon;8681.0;369.0;3633.0;212.0;0.0
Cameroon;8681.0;0.0;3633.0;212.0;0.0
Cameroon;8681.0;0.0;3633.0;212.0;0.0
Cameroon;8681.0;0.0;3633.0;212.0;0.0
Cameroon;8681.0;0.0;3633.0;212.0;0.0
Cameroon;9864.0;1183.0;4018.0;276.0;64.0
Cameroon;9864.0;0.0;4018.0;276.0;0.0
Cameroon;9864.0;0.0;4018.0;276.0;0.0
Cameroon;10638.0;774.0;2808.0;282.0;6.0
Cameroon;11281.0;643.0;3347.0;300.0;18.0
Cameroon;11610.0;329.0;3607.0;301.0;1.0
Cameroon;11892.0;282.0;3879.0;303.0;2.0
Cameroon;12041.0;149.0;3993.0;308.0;5.0
Cameroon;12270.0;229.0;4183.0;313.0;5.0
Cameroon;12592.0;322.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;12592.0;0.0;2179.0;313.0;0.0
Cameroon;14916.0;2324.0;3032.0;359.0;46.0
Cameroon;14916.0;0.0;3032.0;359.0;0.0
Cameroon;14916.0;0.0;3032.0;359.0;0.0
Cameroon;14916.0;0.0;3032.0;359.0;0.0
Cameroon;15173.0;257.0;2886.0;359.0;0.0
Cameroon;15173.0;0.0;2886.0;359.0;0.0
Cameroon;15173.0;0.0;2886.0;359.0;0.0
Cameroon;15173.0;0.0;2886.0;359.0;0.0
Cameroon;15173.0;0.0;2886.0;359.0;0.0
Cameroon;16157.0;984.0;2056.0;373.0;14.0
Cameroon;16157.0;0.0;2056.0;373.0;0.0
Cameroon;16157.0;0.0;2056.0;373.0;0.0
Cameroon;16157.0;0.0;2056.0;373.0;0.0
Cameroon;16157.0;0.0;2056.0;373.0;0.0
Cameroon;16522.0;365.0;2412.0;382.0;9.0
Cameroon;16522.0;0.0;2412.0;382.0;0.0
Cameroon;16522.0;0.0;2412.0;382.0;0.0
Cameroon;16708.0;186.0;1784.0;385.0;3.0
Cameroon;16708.0;0.0;1784.0;385.0;0.0
Cameroon;16708.0;0.0;1784.0;385.0;0.0
Cameroon;17110.0;402.0;2180.0;391.0;6.0
Cameroon;17179.0;69.0;2249.0;391.0;0.0
Cameroon;17255.0;76.0;1544.0;391.0;0.0
Cameroon;17255.0;0.0;1544.0;391.0;0.0
Cameroon;17255.0;0.0;1544.0;391.0;0.0
Cameroon;17255.0;0.0;1544.0;391.0;0.0
Cameroon;17255.0;0.0;1544.0;391.0;0.0
Cameroon;17255.0;0.0;1544.0;391.0;0.0
Cameroon;17718.0;463.0;2007.0;391.0;0.0
Cameroon;17718.0;0.0;2007.0;391.0;0.0
Cameroon;17718.0;0.0;2007.0;391.0;0.0
Cameroon;17718.0;0.0;2007.0;391.0;0.0
Cameroon;18042.0;324.0;2327.0;395.0;4.0
Cameroon;18042.0;0.0;2327.0;395.0;0.0
Cameroon;18042.0;0.0;2327.0;395.0;0.0
Cameroon;18213.0;171.0;2495.0;398.0;3.0
Cameroon;18263.0;50.0;2542.0;401.0;3.0
Cameroon;18308.0;45.0;2587.0;401.0;0.0
Cameroon;18469.0;161.0;2748.0;401.0;0.0
Cameroon;18469.0;0.0;1528.0;401.0;0.0
Cameroon;18469.0;0.0;1528.0;401.0;0.0
Cameroon;18582.0;113.0;1639.0;403.0;2.0
Cameroon;18599.0;17.0;1653.0;406.0;3.0
Cameroon;18624.0;25.0;1678.0;406.0;0.0
Cameroon;18762.0;138.0;1814.0;408.0;2.0
Cameroon;18762.0;0.0;1814.0;408.0;0.0
Cameroon;18762.0;0.0;1814.0;408.0;0.0
Cameroon;18762.0;0.0;1814.0;408.0;0.0
Cameroon;18762.0;0.0;1814.0;408.0;0.0
Cameroon;18973.0;211.0;2023.0;410.0;2.0
Cameroon;18973.0;0.0;2023.0;410.0;0.0
Cameroon;19142.0;169.0;1080.0;411.0;1.0
Cameroon;19142.0;0.0;1080.0;411.0;0.0
Cameroon;19142.0;0.0;1080.0;411.0;0.0
Cameroon;19142.0;0.0;1080.0;411.0;0.0
Cameroon;19142.0;0.0;1080.0;411.0;0.0
Cameroon;19409.0;267.0;1344.0;414.0;3.0
Cameroon;19460.0;51.0;1394.0;415.0;1.0
Cameroon;19604.0;144.0;741.0;415.0;0.0
Cameroon;19604.0;0.0;741.0;415.0;0.0
Cameroon;19604.0;0.0;741.0;415.0;0.0
Cameroon;19604.0;0.0;741.0;415.0;0.0
Cameroon;19604.0;0.0;741.0;415.0;0.0
Cameroon;19848.0;244.0;985.0;415.0;0.0
Cameroon;19848.0;0.0;985.0;415.0;0.0
Cameroon;20009.0;161.0;757.0;415.0;0.0
Cameroon;20009.0;0.0;757.0;415.0;0.0
Cameroon;20009.0;0.0;757.0;415.0;0.0
Cameroon;20167.0;158.0;915.0;415.0;0.0
Cameroon;20228.0;61.0;976.0;415.0;0.0
Cameroon;20271.0;43.0;1019.0;415.0;0.0
Cameroon;20303.0;32.0;1051.0;415.0;0.0
Cameroon;20303.0;0.0;1051.0;415.0;0.0
Cameroon;20371.0;68.0;831.0;416.0;1.0
Cameroon;20431.0;60.0;891.0;416.0;0.0
Cameroon;20431.0;0.0;891.0;416.0;0.0
Cameroon;20598.0;167.0;1058.0;416.0;0.0
Cameroon;20598.0;0.0;1058.0;416.0;0.0
Cameroon;20690.0;92.0;1150.0;416.0;0.0
Cameroon;20712.0;22.0;854.0;418.0;2.0
Cameroon;20712.0;0.0;854.0;418.0;0.0
Cameroon;20735.0;23.0;877.0;418.0;0.0
Cameroon;20735.0;0.0;877.0;418.0;0.0
Cameroon;20838.0;103.0;980.0;418.0;0.0
Cameroon;20838.0;0.0;980.0;418.0;0.0
Cameroon;20838.0;0.0;980.0;418.0;0.0
Cameroon;20924.0;86.0;740.0;420.0;2.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;20924.0;0.0;740.0;420.0;0.0
Cameroon;21203.0;279.0;663.0;423.0;3.0
Cameroon;21203.0;0.0;663.0;423.0;0.0
Cameroon;21203.0;0.0;663.0;423.0;0.0
Cameroon;21203.0;0.0;663.0;423.0;0.0
Cameroon;21203.0;0.0;663.0;423.0;0.0
Cameroon;21203.0;0.0;663.0;423.0;0.0
Cameroon;21441.0;238.0;901.0;423.0;0.0
Cameroon;21441.0;0.0;901.0;423.0;0.0
Cameroon;21441.0;0.0;901.0;423.0;0.0
Cameroon;21441.0;0.0;901.0;423.0;0.0
Cameroon;21441.0;0.0;901.0;423.0;0.0
Cameroon;21506.0;65.0;965.0;424.0;1.0
Cameroon;21570.0;64.0;1028.0;425.0;1.0
Cameroon;21570.0;0.0;1028.0;425.0;0.0
Cameroon;21570.0;0.0;1028.0;425.0;0.0
Cameroon;21570.0;0.0;1028.0;425.0;0.0
Cameroon;21570.0;0.0;1028.0;425.0;0.0
Cameroon;21570.0;0.0;1028.0;425.0;0.0
Cameroon;21793.0;223.0;1250.0;426.0;1.0
Cameroon;21793.0;0.0;1250.0;426.0;0.0
Cameroon;21793.0;0.0;1250.0;426.0;0.0
Cameroon;21793.0;0.0;1250.0;426.0;0.0
Cameroon;21793.0;0.0;1250.0;426.0;0.0
Cameroon;21793.0;0.0;1250.0;426.0;0.0
Cameroon;22103.0;310.0;523.0;429.0;3.0
Cameroon;22103.0;0.0;523.0;429.0;0.0
Cameroon;22103.0;0.0;523.0;429.0;0.0
Cameroon;22103.0;0.0;523.0;429.0;0.0
Cameroon;22103.0;0.0;523.0;429.0;0.0
Cameroon;22103.0;0.0;523.0;429.0;0.0
Cameroon;22342.0;239.0;762.0;429.0;0.0
Cameroon;22421.0;79.0;478.0;433.0;4.0
Cameroon;22421.0;0.0;478.0;433.0;0.0
Cameroon;22421.0;0.0;478.0;433.0;0.0
Cameroon;22490.0;69.0;547.0;433.0;0.0
Cameroon;22490.0;0.0;547.0;433.0;0.0
Cameroon;22583.0;93.0;640.0;433.0;0.0
Cameroon;22692.0;109.0;749.0;433.0;0.0
Cameroon;22692.0;0.0;749.0;433.0;0.0
Cameroon;22692.0;0.0;749.0;433.0;0.0
Cameroon;22896.0;204.0;953.0;433.0;0.0
Cameroon;22896.0;0.0;953.0;433.0;0.0
Cameroon;23528.0;632.0;916.0;435.0;2.0
Cameroon;23528.0;0.0;916.0;435.0;0.0
Cameroon;23528.0;0.0;916.0;435.0;0.0
Cameroon;23528.0;0.0;916.0;435.0;0.0
Cameroon;23842.0;314.0;1230.0;435.0;0.0
Cameroon;23869.0;27.0;1256.0;436.0;1.0
Cameroon;23915.0;46.0;1301.0;437.0;1.0
Cameroon;24022.0;107.0;1408.0;437.0;0.0
Cameroon;24117.0;95.0;1503.0;437.0;0.0
Cameroon;24117.0;0.0;1503.0;437.0;0.0
Cameroon;24117.0;0.0;1503.0;437.0;0.0
Cameroon;24445.0;328.0;1831.0;437.0;0.0
Cameroon;24487.0;42.0;1869.0;441.0;4.0
Cameroon;24487.0;0.0;1869.0;441.0;0.0
Cameroon;24487.0;0.0;1869.0;441.0;0.0
